AÑO,CÓDIGO_ETC,ETC,POBLACIÓN_5_16,TASA_MATRICULACIÓN_5_16,COBERTURA_NETA,COBERTURA_NETA_TRANSICIÓN,COBERTURA_NETA_PRIMARIA,COBERTURA_NETA_SECUNDARIA,COBERTURA_NETA_MEDIA,COBERTURA_BRUTA,COBERTURA_BRUTA_TRANSICIÓN,COBERTURA_BRUTA_PRIMARIA,COBERTURA_BRUTA_SECUNDARIA,COBERTURA_BRUTA_MEDIA,TAMAÑO_PROMEDIO_DE_GRUPO,SEDES_CONECTADAS_A_INTERNET,DESERCIÓN,DESERCIÓN_TRANSICIÓN,DESERCIÓN_PRIMARIA,DESERCIÓN_SECUNDARIA,DESERCIÓN_MEDIA,APROBACIÓN,APROBACIÓN_TRANSICIÓN,APROBACIÓN_PRIMARIA,APROBACIÓN_SECUNDARIA,APROBACIÓN_MEDIA,REPROBACIÓN,REPROBACIÓN_TRANSICIÓN,REPROBACIÓN_PRIMARIA,REPROBACIÓN_SECUNDARIA,REPROBACIÓN_MEDIA,REPITENCIA,REPITENCIA_TRANSICIÓN,REPITENCIA_PRIMARIA,REPITENCIA_SECUNDARIA,REPITENCIA_MEDIA
2024,3796,Meta (ETC),118164,92.64,92.62,69.1,92.26,75.78,44.04,101.0,93.18,112.24,100.78,76.4,,,4.81,4.28,4.14,6.34,3.32,88.38,95.62,90.71,82.71,90.51,6.82,0.1,5.15,10.95,6.17,9.85,2.67,10.52,12.37,3.86
2024,3795,Ciénaga,29002,91.4,91.0,64.47,88.12,68.37,37.64,100.06,105.37,113.58,97.69,70.58,,,5.29,4.4,5.27,5.84,4.17,89.36,94.17,89.11,88.41,90.24,5.35,1.43,5.61,5.75,5.59,11.72,15.53,11.71,12.74,6.09
2024,3794,Magdalena (ETC),187688,88.19,87.95,52.5,81.3,67.88,39.14,107.54,102.42,109.17,111.36,98.05,,,2.64,3.11,2.18,2.95,3.16,92.82,94.93,93.47,91.07,94.07,4.54,1.96,4.35,5.98,2.76,10.13,14.81,10.48,10.49,4.38
2024,3793,Maicao,52197,101.99,101.88,83.17,103.35,67.44,36.33,115.62,134.4,137.13,101.8,74.58,,,2.83,3.18,2.79,2.86,2.47,92.38,95.65,92.55,90.54,93.45,4.79,1.18,4.66,6.6,4.08,11.44,11.08,11.64,13.11,4.35
2024,3792,La Guajira (ETC),109016,83.23,83.15,70.82,82.39,55.24,27.29,92.6,105.79,110.61,83.31,56.47,,,3.21,3.02,3.02,3.76,2.65,88.45,95.54,89.14,84.15,91.47,8.34,1.44,7.84,12.09,5.89,13.91,8.76,15.28,16.03,4.12
2024,3791,Neiva,73207,90.3,90.07,61.49,87.86,79.71,50.81,99.11,80.69,100.81,105.71,91.08,,,5.75,4.1,4.51,8.19,3.89,86.28,95.9,90.02,78.65,89.99,7.98,0.0,5.47,13.17,6.12,9.14,1.07,8.48,13.09,4.15
2024,3790,Huila (ETC),147535,84.93,84.9,58.32,88.19,73.15,44.92,91.37,83.34,100.33,92.96,69.14,,,4.05,2.59,2.32,6.76,4.26,89.54,97.37,93.63,81.99,89.47,6.41,0.04,4.05,11.24,6.27,6.74,1.18,6.28,9.62,3.92
2024,3789,Chocó (ETC),114667,81.98,81.98,50.87,82.67,58.04,26.3,102.03,88.7,111.15,103.26,83.2,,,2.7,2.58,2.31,3.35,2.4,89.11,97.23,88.6,87.36,91.43,8.19,0.19,9.08,9.29,6.17,10.03,1.88,12.33,10.55,3.48
2024,3788,Soacha,147816,83.34,83.28,53.15,80.91,76.05,54.22,89.02,70.39,90.99,93.94,83.65,,,4.04,5.78,3.41,5.02,2.72,90.84,94.22,93.16,86.43,93.4,5.12,0.0,3.44,8.55,3.88,6.74,2.58,5.25,10.74,2.94
2024,3787,Girardot,18604,93.64,93.49,62.77,87.56,84.22,62.78,102.41,82.19,100.24,107.51,107.83,,,4.05,4.34,3.85,4.87,2.62,90.48,95.66,93.25,84.69,93.26,5.47,0.0,2.9,10.44,4.12,9.07,3.08,9.85,10.64,6.09
2024,3786,Fusagasugá,26152,90.81,90.79,63.75,89.53,81.29,56.73,99.15,84.16,100.94,103.25,93.63,,,3.77,3.63,3.17,4.98,2.57,89.61,96.37,92.3,84.86,90.81,6.62,0.0,4.53,10.16,6.62,7.72,1.37,6.27,11.87,4.33
2024,3785,Cundinamarca (ETC),289638,90.67,90.4,55.7,84.55,82.64,56.34,99.17,81.14,97.28,109.07,93.3,,,3.34,4.27,2.67,4.23,2.6,92.16,94.92,94.42,88.19,94.23,4.5,0.81,2.91,7.58,3.17,8.57,4.89,6.94,13.21,3.24
2024,3784,Sahagún,21752,85.09,85.08,52.53,80.44,75.68,53.77,93.38,79.91,94.72,96.77,89.63,,,2.81,3.22,1.99,3.59,3.08,88.78,96.78,92.31,83.81,87.1,8.41,0.0,5.7,12.6,9.82,8.83,4.7,8.11,11.81,5.77
2024,3783,Lorica,22709,96.33,96.25,54.5,90.44,85.15,61.29,106.05,88.72,105.87,112.14,102.74,,,4.03,4.46,2.53,5.73,3.86,89.71,95.54,92.68,85.13,90.08,6.27,0.0,4.79,9.14,6.06,7.64,5.4,6.66,10.49,4.45
2024,3782,Montería,100111,91.53,91.35,54.7,89.25,79.39,50.83,100.37,88.55,105.43,102.44,89.56,,,2.98,4.45,1.97,4.18,2.38,87.09,95.05,90.75,80.67,87.8,9.93,0.5,7.28,15.15,9.82,10.63,5.77,9.63,14.42,6.02
2024,3781,Córdoba (ETC),246189,82.59,82.5,42.66,76.22,70.66,45.9,90.72,61.94,94.41,97.6,81.69,,,3.75,3.37,2.3,5.19,4.8,89.72,96.03,92.32,85.85,89.06,6.52,0.6,5.38,8.96,6.13,10.14,11.34,9.49,12.55,5.37
2024,3780,Valledupar,120301,85.29,84.95,60.34,82.19,72.36,44.51,92.37,84.16,98.14,94.49,77.7,,,4.03,4.78,3.94,4.61,2.19,88.68,94.84,91.5,83.31,90.91,7.29,0.38,4.56,12.07,6.91,8.63,5.42,7.3,12.11,4.85
2024,3779,Cesar (ETC),191985,84.6,84.51,54.56,82.16,67.28,36.74,92.8,90.33,104.49,92.22,65.08,,,5.41,6.78,4.76,6.57,3.59,87.87,92.96,89.72,83.14,90.86,6.72,0.26,5.52,10.29,5.54,9.82,4.57,10.28,12.38,3.47
2024,3778,Popayán,50744,106.79,106.67,71.26,106.03,94.33,67.28,119.15,100.12,119.26,121.62,122.69,,,3.38,2.91,2.82,4.62,2.25,91.98,96.68,94.63,87.22,93.41,4.64,0.41,2.55,8.16,4.34,7.06,4.13,6.05,10.35,3.37
2024,3777,Cauca (ETC),242947,77.49,77.48,48.55,78.04,63.61,35.94,87.91,79.92,96.17,88.49,70.37,,,3.15,2.49,2.09,4.65,3.56,90.48,96.48,92.06,86.22,92.27,6.37,1.03,5.85,9.14,4.17,9.4,4.73,9.84,11.78,4.02
2024,3776,Florencia,35280,90.78,90.69,65.22,91.18,75.4,40.86,104.9,91.61,112.48,105.37,92.58,,,5.93,4.67,5.14,7.66,4.59,84.57,95.33,88.46,76.29,87.7,9.49,0.0,6.4,16.05,7.7,11.23,2.14,10.85,15.81,4.08
2024,3775,Caquetá (ETC),61059,77.23,77.19,55.28,78.07,58.01,28.04,84.06,85.89,99.21,80.55,51.19,,,7.06,7.13,6.44,8.58,5.16,87.21,92.56,87.48,84.13,91.51,5.73,0.31,6.08,7.29,3.33,10.24,4.13,12.52,10.14,3.07
2024,3760,Bello,86733,89.11,89.08,71.61,88.1,75.21,49.19,99.01,83.2,102.16,106.01,85.48,,,3.92,3.59,3.59,4.71,3.12,84.73,95.84,88.11,76.75,88.89,11.35,0.57,8.3,18.54,7.99,11.41,2.58,9.92,17.44,4.6
2024,3758,Antioquia (ETC),495432,84.54,84.5,62.45,80.83,71.55,46.64,93.9,81.77,96.14,99.81,82.12,,,4.03,3.26,3.14,5.63,3.33,89.92,96.55,91.83,85.22,91.89,6.05,0.2,5.03,9.14,4.79,9.21,1.84,9.63,12.32,3.35
2023,3831,Vaupés (ETC),15476,55.17,55.17,39.85,53.78,37.09,13.85,65.42,60.91,76.32,64.17,43.7,,,4.38,2.13,2.61,6.92,6.58,90.95,97.44,93.98,85.44,89.26,4.67,0.43,3.41,7.64,4.16,16.56,8.66,21.41,13.72,6.81
2023,3775,Caquetá (ETC),61576,78.3,78.28,53.31,79.3,58.38,28.59,85.65,84.36,101.02,82.5,52.81,,,7.15,6.94,6.08,9.21,6.22,87.19,92.77,87.85,83.71,90.42,5.67,0.29,6.07,7.08,3.36,11.4,5.49,14.4,10.33,3.2
2023,3776,Florencia,35661,91.72,91.65,66.83,91.35,75.81,40.99,105.73,94.54,110.98,107.61,95.09,,,6.45,5.01,5.38,8.6,5.0,84.8,94.66,87.99,77.53,88.03,8.76,0.33,6.63,13.87,6.97,11.29,2.88,10.6,16.26,4.02
2023,3777,Cauca (ETC),243388,80.16,80.15,53.56,80.41,64.58,37.18,91.82,88.57,99.12,92.31,74.64,,,3.72,3.47,2.1,5.81,4.49,88.91,95.71,91.01,83.83,90.01,7.37,0.82,6.89,10.36,5.51,9.51,4.55,10.39,11.25,4.62
2023,3778,Popayán,50989,106.27,106.12,76.7,104.43,93.6,65.34,117.83,106.44,117.72,122.52,114.28,,,2.96,2.21,2.34,4.09,2.36,91.17,97.54,93.92,86.16,92.21,5.87,0.24,3.74,9.75,5.44,7.81,4.36,7.23,10.99,3.29
2023,3779,Cesar (ETC),191047,86.58,86.51,58.03,83.76,68.45,37.13,95.64,96.48,106.65,94.69,68.54,,,4.87,5.49,4.12,6.2,3.5,87.25,94.01,89.22,81.86,90.32,7.88,0.51,6.66,11.94,6.18,10.12,5.08,11.3,11.79,3.42
2023,3780,Valledupar,119863,87.39,86.99,60.6,84.04,73.68,46.73,95.76,87.42,100.43,97.35,85.01,,,4.63,6.55,4.12,5.43,3.01,87.51,92.84,90.72,81.98,88.73,7.85,0.61,5.16,12.58,8.26,8.31,6.55,8.23,9.84,5.18
2023,3781,Córdoba (ETC),246385,85.86,85.82,48.25,78.33,72.64,47.31,96.99,93.84,97.67,102.36,85.99,,,3.66,5.56,2.06,4.99,4.13,89.62,93.92,91.89,85.91,89.52,6.72,0.51,6.05,9.1,6.34,10.63,8.71,10.87,12.68,5.53
2023,3782,Montería,100268,94.14,93.93,60.17,90.54,80.5,53.93,103.7,97.64,106.54,105.72,95.76,,,3.3,5.32,2.18,4.53,2.58,85.29,93.56,89.11,78.2,86.53,11.41,1.11,8.71,17.27,10.89,11.02,5.86,11.23,13.83,5.71
2023,3783,Lorica,22784,98.86,98.79,66.03,91.49,86.74,63.18,110.69,105.62,107.55,115.35,111.74,,,2.94,4.01,2.09,3.74,2.8,90.31,95.92,92.76,85.94,91.21,6.75,0.06,5.15,10.32,6.0,8.18,7.45,9.0,9.73,2.83
2023,3784,Sahagún,21802,88.43,88.42,55.92,83.14,78.18,54.47,97.73,88.34,97.54,104.08,90.09,,,3.51,3.96,2.42,4.42,4.13,88.2,95.97,91.15,83.56,87.31,8.29,0.07,6.43,12.02,8.56,9.71,4.24,9.5,12.27,6.71
2023,3785,Cundinamarca (ETC),282979,94.69,94.39,61.1,87.99,86.96,56.02,104.08,88.76,101.41,116.01,94.85,,,3.31,3.88,2.67,4.18,2.6,91.56,95.56,94.14,87.16,93.36,5.13,0.56,3.19,8.66,4.04,8.92,4.96,7.59,13.12,3.76
2023,3786,Fusagasugá,25603,94.96,94.88,73.45,92.98,83.78,58.18,103.88,93.74,105.39,108.14,96.69,,,3.5,3.43,2.43,4.93,2.96,88.43,96.57,92.36,81.62,90.58,8.07,0.0,5.22,13.45,6.45,8.08,1.97,7.36,11.81,3.61
2023,3787,Girardot,18189,101.79,101.66,71.21,94.06,90.38,65.51,112.15,93.41,108.9,117.66,118.69,,,4.48,4.69,3.92,5.74,3.02,87.38,95.31,89.05,83.41,88.15,8.14,0.0,7.03,10.85,8.82,9.09,2.55,10.74,11.03,2.65
2023,3788,Soacha,144352,87.43,87.36,57.48,85.49,79.65,53.83,93.49,77.18,96.04,98.7,85.09,,,4.64,6.28,3.8,5.89,3.3,89.01,93.72,92.54,82.97,91.62,6.35,0.0,3.66,11.15,5.08,6.35,2.61,5.42,9.52,2.53
2023,3789,Chocó (ETC),115001,80.45,80.45,49.57,81.52,56.0,25.12,100.08,88.93,109.37,100.99,80.21,,,2.48,1.87,2.07,3.25,2.39,89.12,97.83,88.78,86.69,92.23,8.4,0.31,9.16,10.05,5.38,11.16,2.3,13.86,11.44,3.67
2023,3790,Huila (ETC),146789,87.5,87.45,62.95,90.9,73.62,47.47,95.63,90.87,104.93,95.02,75.3,,,4.34,3.36,2.51,7.2,4.39,88.72,96.59,92.65,80.98,89.04,6.94,0.05,4.85,11.82,6.56,7.48,1.22,7.93,9.65,4.0
2023,3791,Neiva,72985,92.86,92.61,68.05,90.75,79.66,51.28,102.38,89.13,104.26,108.54,92.13,,,5.13,4.2,3.76,7.51,3.68,85.53,95.8,89.27,77.81,88.29,9.34,0.0,6.96,14.68,8.03,9.66,1.4,9.76,13.14,3.8
2023,3792,La Guajira (ETC),107859,84.09,84.04,71.35,82.7,55.1,27.34,92.7,106.32,109.63,84.4,55.9,,,4.04,3.79,3.82,4.86,2.65,86.23,93.58,86.61,81.86,91.35,9.74,2.63,9.57,13.28,6.01,13.71,9.54,15.1,15.02,5.21
2023,3793,Maicao,51673,99.83,99.77,81.82,100.04,65.45,34.96,111.74,129.63,130.44,100.18,72.74,,,3.75,3.68,3.85,3.68,3.43,89.67,95.07,89.54,86.99,92.83,6.58,1.25,6.61,9.33,3.74,10.89,12.73,11.7,10.7,3.41
2023,3794,Magdalena (ETC),188392,90.34,90.19,59.24,82.97,68.73,39.64,113.74,111.24,122.96,111.11,96.83,,,3.5,4.15,2.94,3.96,3.85,91.89,94.39,92.78,89.76,92.87,4.61,1.46,4.28,6.28,3.27,11.39,17.34,12.68,10.34,4.88
2023,3795,Ciénaga,29154,93.98,93.5,68.83,90.38,70.57,37.62,103.23,113.35,115.91,101.74,71.37,,,3.75,2.8,3.62,4.24,3.34,89.9,95.96,90.38,87.8,90.57,6.35,1.24,6.0,7.96,6.1,12.55,13.83,14.06,12.61,5.33
2023,3796,Meta (ETC),117953,93.41,93.38,69.7,91.93,76.79,45.14,102.16,94.55,110.57,104.27,80.03,,,4.77,4.6,3.83,6.51,3.6,86.97,95.24,89.2,81.35,88.83,8.26,0.16,6.98,12.13,7.57,10.45,3.06,11.41,12.75,4.2
2023,3797,Villavicencio,103748,91.32,91.22,66.01,88.58,78.96,54.17,106.8,90.71,104.56,104.12,124.53,,,4.54,5.07,4.14,5.59,2.59,88.11,94.62,91.36,81.68,91.87,7.36,0.31,4.5,12.73,5.54,8.65,3.71,7.86,12.45,3.23
2023,3798,Nariño (ETC),164837,72.25,72.25,49.32,68.89,57.61,37.28,81.92,70.28,87.59,83.8,69.89,,,1.91,1.51,1.44,2.72,1.76,94.26,98.23,95.53,91.36,94.96,3.83,0.25,3.04,5.92,3.28,9.53,3.06,11.46,10.72,3.42
2023,3764,Atlántico (ETC),137362,87.81,87.34,62.57,84.1,73.03,47.41,94.28,89.72,100.16,95.02,79.78,,,2.72,3.63,2.71,2.89,1.76,89.75,96.26,90.13,86.7,92.81,7.53,0.11,7.16,10.41,5.44,8.44,3.98,10.67,8.49,3.21
2023,3763,Turbo,33384,101.55,101.54,61.56,89.33,89.34,63.12,118.55,96.06,108.46,126.99,142.71,,,3.57,1.94,2.89,4.78,3.5,89.63,97.94,91.22,85.61,90.4,6.8,0.12,5.89,9.61,6.09,9.36,1.32,9.96,12.41,3.96
2023,3762,Itagüí,39694,90.2,89.83,72.19,86.34,79.28,59.57,99.23,91.19,96.43,105.19,98.04,,,4.73,4.35,3.72,6.43,3.61,88.77,95.56,92.26,82.99,90.0,6.5,0.1,4.02,10.58,6.38,8.49,3.16,6.86,12.95,4.75
2023,3761,Envigado,27332,101.96,99.68,65.43,95.9,92.57,64.79,107.71,97.47,106.08,114.18,103.65,,,3.17,2.24,2.76,3.97,2.57,86.49,97.51,92.32,78.13,88.6,10.35,0.25,4.92,17.9,8.83,9.17,1.24,6.62,14.92,4.37
2023,3760,Bello,86977,89.91,89.85,73.82,88.65,76.56,48.41,100.04,86.56,101.72,107.85,87.47,,,5.21,5.1,4.73,6.35,3.79,84.15,94.1,87.01,77.06,88.54,10.64,0.81,8.26,16.6,7.66,11.24,2.81,9.41,17.38,5.12
2023,3759,Medellín,377562,96.15,95.94,81.42,94.01,83.58,57.69,107.16,94.23,105.58,115.53,100.69,,,5.4,4.84,4.85,6.75,3.93,85.37,95.01,88.95,77.84,88.8,9.23,0.15,6.21,15.4,7.27,9.25,1.82,8.34,13.69,4.48
2023,3758,Antioquia (ETC),496495,86.78,86.73,65.28,81.64,73.44,47.48,96.96,84.79,97.93,104.71,84.87,,,4.62,3.61,3.73,6.33,3.73,87.81,96.19,89.57,82.47,91.18,7.57,0.2,6.7,11.21,5.1,9.87,1.89,10.78,12.6,3.74
2023,3774,Manizales,61868,75.9,75.8,60.9,73.24,67.45,49.13,84.79,74.74,81.93,90.94,83.79,,,3.36,2.98,2.83,4.57,2.05,86.71,95.9,90.93,78.98,89.98,9.94,1.12,6.24,16.45,7.97,9.58,3.01,7.27,15.52,4.52
2023,3773,Caldas (ETC),97927,83.9,83.79,61.81,78.51,74.89,53.09,93.48,78.98,91.18,100.76,92.15,,,3.35,3.08,2.42,4.53,3.33,90.4,96.56,92.56,85.81,92.2,6.25,0.36,5.03,9.66,4.47,8.22,2.37,8.53,11.06,3.35
2023,3772,Sogamoso,22863,110.44,110.29,81.65,102.69,103.13,74.09,124.26,107.05,116.9,137.57,122.59,,,1.9,2.58,1.32,2.54,1.53,92.39,96.67,95.03,88.08,94.2,5.71,0.75,3.66,9.37,4.27,8.4,2.08,6.66,12.89,4.67
2023,3771,Duitama,22502,97.77,97.65,78.76,95.51,88.24,67.76,108.52,94.15,105.39,113.67,111.31,,,2.64,2.77,1.85,3.61,2.23,89.89,97.13,92.75,85.28,91.23,7.47,0.11,5.4,11.11,6.54,7.49,2.13,6.1,11.25,4.14
2023,3770,Tunja,32283,101.51,101.31,78.61,101.83,89.47,60.2,112.35,102.46,113.64,116.77,105.48,,,2.76,2.52,1.83,3.88,2.4,88.19,97.25,92.97,81.06,90.53,9.05,0.23,5.2,15.06,7.08,9.86,2.82,7.77,15.37,4.36
2023,3769,Boyacá (ETC),156217,86.48,86.46,67.67,81.8,80.58,57.03,93.93,84.22,91.54,101.85,88.62,,,2.42,2.2,1.57,3.35,2.52,91.01,97.5,94.39,85.48,92.41,6.57,0.3,4.03,11.17,5.06,7.68,1.88,6.63,11.5,3.9
2023,3768,Magangué,31789,85.36,85.31,60.9,80.53,69.23,42.02,96.02,102.05,99.51,97.77,80.68,,,3.89,4.95,3.29,4.78,2.76,88.39,94.78,90.3,83.45,90.7,7.72,0.27,6.41,11.77,6.54,10.62,6.81,11.64,12.42,4.42
2023,3767,Bolívar (ETC),233020,92.53,92.48,64.8,88.79,72.85,44.47,108.76,110.18,111.49,107.79,102.95,,,3.74,4.5,2.85,4.79,3.68,90.14,94.94,91.5,86.54,91.04,6.13,0.56,5.65,8.67,5.28,9.95,7.42,11.36,10.77,3.64
2023,3766,"Bogotá, D.C. (ETC)",1141573,92.9,92.4,61.43,86.97,86.48,64.42,100.88,75.17,97.91,108.19,107.3,,,2.82,3.24,2.69,3.17,2.16,89.4,96.39,91.87,84.26,91.35,7.78,0.37,5.44,12.57,6.5,7.55,1.66,7.11,10.98,3.2
2023,3765,Soledad,136557,92.4,92.09,63.82,89.1,75.3,58.77,104.43,92.88,104.68,96.73,125.2,,,2.75,3.33,2.64,2.97,2.14,92.4,95.36,93.83,89.31,93.99,4.85,1.3,3.54,7.72,3.87,5.88,9.25,5.7,6.57,2.24
2023,3799,Pasto,60104,98.97,98.84,86.3,96.18,90.49,65.21,109.84,95.38,103.72,119.8,111.6,,,2.11,0.82,1.19,3.4,1.89,90.89,99.12,95.24,84.57,91.59,7.0,0.07,3.57,12.03,6.52,6.2,1.31,4.27,10.21,3.57
2023,3800,San Andres de Tumaco,60506,65.13,65.1,37.92,58.17,48.53,25.48,79.2,59.71,83.04,86.35,64.86,,,2.81,1.99,2.29,3.51,3.37,87.63,97.79,87.19,85.03,91.57,9.56,0.21,10.52,11.46,5.06,15.19,7.97,16.56,17.63,5.58
2023,3801,Norte de Santander (ETC),182289,86.73,86.71,65.35,86.37,69.57,41.85,94.99,91.75,104.3,93.94,74.37,,,4.92,4.98,4.47,5.96,3.8,87.55,94.37,89.61,82.53,88.19,7.53,0.64,5.92,11.51,8.01,8.8,2.43,9.77,10.3,5.01
2023,3802,Cúcuta,147585,96.64,96.55,73.28,91.57,82.89,57.85,108.78,101.95,106.3,108.03,119.81,,,4.61,6.12,4.2,5.36,3.1,85.66,93.72,88.77,78.6,89.04,9.73,0.16,7.03,16.04,7.86,7.4,2.74,7.57,9.83,3.03
2023,3803,Quindio (ETC),39237,91.5,91.47,68.0,85.97,79.75,55.72,103.02,96.15,104.0,109.08,92.14,,,4.82,4.82,4.13,6.13,3.71,86.35,94.86,88.99,79.51,90.21,8.83,0.33,6.88,14.36,6.09,8.55,1.56,8.42,12.52,3.17
2023,3804,Armenia,42875,93.95,93.88,75.73,93.16,83.32,60.6,100.43,93.65,103.32,103.75,90.53,,,6.25,5.85,4.56,8.4,6.18,86.5,93.87,91.14,79.3,86.39,7.26,0.27,4.29,12.3,7.43,7.62,2.11,6.32,11.88,4.22
2023,3805,Risaralda (ETC),49011,87.92,87.92,60.47,83.59,71.53,51.75,100.31,88.41,102.33,102.86,95.96,,,5.34,5.26,4.3,7.12,4.62,90.48,94.71,92.62,86.07,91.35,4.18,0.03,3.08,6.82,4.02,7.49,1.84,7.61,10.14,3.95
2023,3806,Pereira,71916,106.19,105.67,73.43,100.68,93.36,63.66,119.43,103.11,117.05,127.71,116.69,,,5.98,8.04,5.24,7.19,4.12,86.28,91.44,89.45,80.38,89.49,7.74,0.52,5.32,12.43,6.38,8.75,5.24,7.51,12.65,4.2
2023,3807,Dosquebradas,34555,85.68,85.6,64.8,83.62,76.18,48.91,93.26,86.5,94.95,99.79,79.76,,,5.16,5.98,3.88,6.96,3.99,86.27,93.63,90.82,77.74,90.89,8.57,0.39,5.3,15.3,5.12,9.36,2.65,7.76,14.7,3.41
2023,3808,Santander (ETC),154449,89.76,89.72,64.51,84.89,77.07,54.43,102.12,95.53,98.43,103.57,111.46,,,3.81,4.56,2.94,4.96,3.24,89.47,95.16,92.8,83.74,90.47,6.71,0.28,4.26,11.31,6.29,8.07,3.43,8.08,10.74,3.98
2023,3809,Bucaramanga,93456,101.54,101.29,78.39,99.88,88.42,61.27,110.75,105.74,112.94,112.04,105.58,,,4.91,5.56,3.98,6.54,3.44,88.35,93.93,91.64,82.02,90.72,6.74,0.51,4.38,11.43,5.84,7.56,3.35,6.34,11.37,4.17
2023,3810,Barrancabermeja,40926,117.7,117.56,82.7,111.97,104.61,64.99,130.05,111.05,128.39,138.1,128.17,,,3.47,4.13,2.91,4.32,2.55,86.07,95.8,90.49,78.33,88.14,10.46,0.07,6.6,17.35,9.31,9.87,2.01,9.12,14.0,4.6
2023,3811,Floridablanca,52778,84.41,83.97,64.02,84.52,74.69,47.39,90.06,84.18,93.66,94.13,76.57,,,4.76,4.33,4.51,5.91,2.63,85.81,94.93,90.09,78.09,89.15,9.43,0.74,5.4,16.0,8.22,8.41,2.43,6.66,12.94,4.33
2023,3812,Girón,30470,96.51,96.47,76.52,97.64,83.46,48.64,104.32,104.46,111.46,108.46,78.63,,,5.5,5.46,4.76,6.76,4.53,85.65,94.44,89.1,78.82,87.79,8.85,0.1,6.13,14.42,7.69,7.72,2.1,6.71,11.3,4.31
2023,3813,Sucre (ETC),143286,90.0,89.97,66.72,86.41,72.31,43.32,102.68,128.94,106.56,102.17,81.83,,,3.02,3.66,2.08,4.09,2.91,88.81,96.07,91.26,83.43,88.78,8.17,0.27,6.66,12.48,8.31,12.23,20.71,12.08,12.26,5.51
2023,3814,Sincelejo,60321,98.43,98.33,75.43,95.77,85.97,57.0,109.43,103.03,110.5,113.75,101.43,,,3.11,3.13,2.5,4.05,2.54,87.12,96.87,90.73,80.85,87.6,9.77,0.0,6.77,15.11,9.85,9.7,2.28,9.59,13.36,4.46
2023,3815,Tolima (ETC),153893,93.41,93.38,71.69,91.52,78.17,51.04,103.33,101.98,107.39,105.51,89.94,,,4.47,4.19,3.58,5.96,3.77,89.28,95.21,91.2,84.65,91.47,6.25,0.6,5.23,9.4,4.76,8.93,2.93,10.14,10.85,3.28
2023,3816,Ibagué,85837,109.38,109.19,85.49,110.98,94.07,60.75,121.02,122.27,127.34,125.67,99.37,,,3.69,3.39,3.03,4.78,2.92,89.42,96.35,92.81,83.82,90.96,6.88,0.26,4.16,11.4,6.12,8.0,6.92,7.22,10.95,3.35
2023,3817,Valle del Cauca (ETC),169324,75.9,75.88,60.21,73.83,64.09,45.17,85.1,80.77,85.8,88.09,79.44,,,5.93,7.33,4.79,7.55,4.61,86.8,92.53,89.69,80.97,89.36,7.27,0.13,5.52,11.48,6.02,8.64,4.84,8.35,11.61,4.22
2023,3818,Cali,382285,80.91,80.63,63.15,77.92,69.84,49.0,89.29,79.19,89.16,91.62,89.84,,,5.03,4.87,4.8,5.96,3.47,86.57,93.8,89.1,80.79,89.55,8.4,1.33,6.1,13.25,6.98,8.67,4.83,8.31,11.85,3.8
2023,3819,Buenaventura,84323,68.1,67.89,38.99,61.07,50.33,33.75,80.2,66.24,83.08,82.41,75.49,,,3.53,3.7,3.36,4.06,2.58,85.61,93.63,85.77,82.85,88.76,10.85,2.67,10.88,13.09,8.65,13.03,10.51,16.28,12.45,5.13
2023,3820,Guadalajara de Buga,23416,76.12,75.94,50.79,71.19,67.77,47.51,85.74,75.13,83.02,92.68,83.62,,,5.11,8.25,4.05,6.19,3.73,85.64,91.75,88.84,80.39,87.87,9.25,0.0,7.11,13.43,8.4,9.14,9.82,8.13,11.58,4.95
2023,3821,Cartago,24582,72.51,72.46,56.58,69.79,63.92,44.77,80.99,73.5,80.24,86.45,75.28,,,4.94,3.4,3.8,6.61,4.79,87.13,96.5,91.4,79.95,88.41,7.92,0.09,4.79,13.44,6.79,8.22,4.35,7.05,12.24,3.46
2023,3822,Palmira,61728,80.33,80.22,56.98,76.39,71.1,45.4,90.68,78.97,89.61,98.88,82.79,,,4.83,4.34,4.71,5.76,2.84,85.47,95.48,88.0,79.15,89.45,9.7,0.18,7.29,15.08,7.71,8.79,2.63,8.31,12.21,4.11
2023,3823,Tuluá,43020,68.98,68.9,49.78,65.85,61.25,47.65,75.7,69.67,75.03,78.68,74.06,,,5.7,5.16,4.04,8.13,4.51,86.91,94.71,90.83,80.42,88.78,7.39,0.14,5.13,11.45,6.71,7.89,3.53,7.81,10.84,3.41
2023,3824,Arauca (ETC),67389,90.96,90.92,67.15,88.05,69.82,41.2,102.71,101.43,110.43,101.13,86.07,,,4.54,4.33,4.38,5.25,3.29,88.28,95.04,89.23,84.07,90.63,7.18,0.63,6.4,10.68,6.08,9.72,5.81,11.09,10.73,3.42
2023,3825,Casanare (ETC),59406,88.53,88.51,64.66,86.37,75.9,47.83,96.49,86.36,100.33,102.0,80.42,,,4.09,3.71,3.41,5.37,3.2,89.09,96.14,91.57,83.54,91.07,6.83,0.15,5.02,11.1,5.73,8.28,1.83,8.46,10.89,4.25
2023,3826,Putumayo (ETC),81178,82.0,81.98,54.81,80.23,66.8,39.77,91.67,89.54,96.47,94.49,75.34,,,5.72,5.36,4.36,7.95,4.87,87.05,94.06,90.38,80.11,89.09,7.23,0.57,5.27,11.93,6.04,9.82,3.05,9.82,12.99,5.48
